text,spam
"Subject: mscf speaker series  mscf speaker series  dear mr . kaminsky , i have included the web page of the list of confirmed  speakers , most of them are people i worked with as a fixed income bond  options trader . ? having you as a speaker would ? give a chance to the mscf  students to gain insight in an area ( commodities ) and in a field  ( research ) ? in which many are ? interested .  official invitation  ?  ?  ?  the first event is next friday !  ?  first event :  august 11 , 2000  10 : 30 to 12 : 30 a . m . fast lab  david hartney & jerry hanweck  vice president , futures and option sales ?  j . p . morgan  n . b .  there will be free caps and a copy of the treasury bond basis . priority will  be given to mscf students .  ?  ? ?  price and hedging volatility contracts  september 1 , 2000  dmitry pugachevsky  deutsche bank  dmitry pugachesky is a director with otc derivatives research of deutsche  bank , where his research is primarily focussed on credit derivatives . prior  to joining deutsche bank , dmitry worked for six years with global analytics  group of bankers trust . there he developed models for emerging markets ,  interest rates , and equity derivatives and also participated in actual  trading and structuring of interest rate options . he received his phd in  applied mathematics from carnegie mellon university specializing in control  theory for stochastic processes . he has published several papers on  modelling in emerging markets and on valuation for passport options .  a measurement framework for bank liquidity risk  september 15 , 2000  raymond cote  vice president , finrad inc . nbc  raymond cote is vice president , financial engineering at finrad inc . , a  montreal - based consulting firm offering financial management solutions that  combine advisory and systems development services to & corporations and  financial institutions .  abstract :  liquidity risk , as opposed to credit and market risks , has received little  attention in professional or academic journals . we argue that analyzing bank  liquidity risk can be viewed as a variation of credit risk analysis . after  introducing some concepts and definitions , the presentation defines a  framework allowing to measure a bank ' s structural liquidity risk . it then  shows that combining the framework with modern credit risk measurement tools  leads to a liquidity risk var measure . the presentation then offers  concluding comments on the integration of the liquidity risk measurement  framework within enterprise - wide risk management .  swaps , spreads and bonds  september 29 , 2000  chris leonard  senior trader  fixed income arbitrage ?  october 27 , 2000  chuck mchugh  vice president , nbc - new york  fund management and market efficiency  november 10 , 2000  andrea lee  portfolio manager , freiss associates  pierre - philippe ste - marie  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  http : / / pstemarie . homestead . com",0
Subject: we have been rated as # 1 one - stop - shop internet pharmacy .  get prescription medicine for less !  religions change ; beer and wine remain .  you cannot keep a man down without staying down with him .  the sands are number ' d that make up my life .,1
"Subject: energy futures contracts project  please respond to hi vince and jason :  please find attached a copy of our project . thank you for an enjoyable and  informative class .  sincerely ,  rishad patel  neeraj hingorani  duane maue  eric van stone  john ganguzza  grant johnson  paulo yoshiura  - . doc",0
"Subject: you don _ t know how to get into search engine results ?  submitting your website in search engines may increase  your online sales dramatically .  if you invested time and money into your website , you  simply must submit your website  oniine otherwise it wiil be invisible virtualiy , which means efforts spent in vain .  lf you want  peopie to know about your website and boost your revenues , the oniy way to do  that is to  make your site visible in places  where peopie search for information , i . e .  submit your  website in muitipie search engines .  submit your website online  and watch visitors stream to your e - business .  best reqards ,  brianneholden _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
"Subject: fwd : next tuesday at 9 am  for  immediate release  cal - bay ( stock symbol : cbyi )  watch for analyst "" strong buy recommendations "" and several advisory  newsletters picking cbyi . cbyi has filed to be traded on  theotcbb , share prices historically increase when companies get  listed on this larger tradingexhange . cbyi is trading around $ . 30 ?  and should skyrocket to $ 2 . 66 - $ 3 . 25 a share in the near future .  put cbyi on your watch list , acquire a postion  today .  reasons to invest in cbyi  a profitable company , no debt and is on track to beat all earnings  estimates with increased revenue of 50 % annually !  one of the fastest growing distributors in environmental safety  equipment instruments .  excellent management team , several exclusive  contracts . impressive client list including theu . s . air force ,  anheuser - busch , chevron refining and mitsubishi heavy industries ,  ge - energy environmental research .  rapidly growing industry  industry revenues exceed $ 900 million , estimates indicate that there  could be as much as $ 25 billion from "" smell technology "" by the end of  2003 .  ! ! ! ! congratulations  ! ! ! ! ! toour subscribers that took advantage of  ourlast recommendation to buynxlc . it rallied from $ 7 . 87  to $ 11 . 73 !  all removes honered . please allow 7  days to be removed and send all address to : honey 9531 @ mail . net . cn  certain statements contained in this news release may be  forward - looking statements within the meaning of the private securities  litigation reform act of 1995 . these statements may be identified by such terms  as "" expect "" , "" believe "" , "" may "" , "" will "" , and "" intend "" or similar terms . we are not  a registered investment advisor or a broker dealer . this is not an offer to buy  or sell securities . no recommendation that the securities of the companies  profiled should be purchased , sold or held by individuals or entities that learn  of the profiled companies . we were paid $ 27 , 000 in cash by a third party to  publish this report . investing in companies profiled is high - risk and use of  this information is for reading purposes only . if anyone decides to act as an  investor , then it will be that investor ' s sole risk . investors are advised not  to invest without the proper advisement from an attorney or a registered  financial broker . do not rely solely on the information presented , do additional  independent research to form your own opinion and decision regarding investing  in the profiled companies . be advised that the purchase of such high - risk  securities may result in the loss of your entire investment . the owners of this publication may already own free trading shares in  cbyi and may immediately sell all or a portion of these shares into the open  market at or about the time this report is published . factual statements  are made as of the date stated and are subject to change without notice .  not intended for recipients or residents of ca , co , ct , de , id , il , ia , la , mo , nv , nc , ok , oh , pa , ri , tn , va , wa , wv , wi . void where  prohibited . copyright c 2001  * * * * *",1
"Subject: mg metals : quant analysis & risk  hi eric ,  thanks for getting back to me - i believe there are a number of issues to  address to ensure that the integration goes smoothly from a risk management  and quantitative analysis perspective , and i have put together a ( by no means  exhaustive ) list : -  i ) seamless transfer of front and middle office systems from an exotic  options linking perspective ( e . g . their spreadsheets link to different option  pricing add - ins )  ii ) development of volatility curves and factor analysis to ensure that we  can capture metals risk in our var system ( we will require historical data  for this ) .  iii ) ensure that mg staff on quant and risk side become familiar with our  methods and systems and vice versa  these tasks will involve a significant degree of cross - communication with  relevant contacts within mg metals , and so i look forward to starting on the  process as soon as possible - i hope to play a full part from a quantitative  research and risk management perspective to ensure that everything goes  smoothly in this exciting new development , so please do not hesitate to  involve me .  best regards ,  anjam ahmad  research  x 35383  enron europe  from : anjam ahmad 15 / 06 / 2000 16 : 18  to : eric gadd / lon / ect @ ect  cc : dale surbey / lon / ect @ ect , vince j kaminski / hou / ect @ ect  subject : quant analysis & structuring for metals business  dear eric ,  i understand from dale that you are co - ordinating the integration of mg  metals into enron europe . dale and i thought it would be a good idea to  ensure that we are fully prepared from a quantitative research and  structuring perspective so that we can "" hit the ground running "" when they do  arrive . i would be grateful if you could provide a contact person in mg  metals that may look after this area , or someone who may find it useful to  discuss and identify their possible future modelling requirements .  thanks & regards ,  anjam ahmad  research  x 35383",0
"Subject: re : internship  dr . kaminski :  sounds good . you all have a nice weekend and 4 th .  - - shane  - - - - - original message - - - - -  from :  to :  cc : ;  sent : friday , june 30 , 2000 2 : 33 pm  subject : re : internship  >  > shane ,  >  > monday would work for us .  >  > my assistant will contact you wednesday to arrange the interviews .  >  > vince  >  >  >  >  >  >  > "" shane green "" on 06 / 30 / 2000 11 : 33 : 53 am  >  > to :  > cc :  > subject : internship  >  >  >  > dr . kaminski :  >  > i just wanted to touch base and see if i needed to snail mail a copy of  my  > resume or get in touch with anyone else over at enron .  >  > the finance department at lsu will be sending out financial award letters  > to new ph . d . students before long , and my interning at enron would free  up  > some additional departmental funds . in addition , if i will be here in  > baton rouge during the fall , i will need to pay my tuition next month . i  > am able to pursue an internship in large part because of the department ' s  > cooperation and assurance that when i return i will still have a research  > and or teaching assistantship to help fund the completion of ph . d . i have  > been told that such cooperation and assurances are rare at lsu , so i am  > trying to rock the boat as little as possible .  >  > i realize until i receive an offer from enron my internship ( i say  > internship rather than sabbatical because lsu will not continue to pay me  > my stipend while i am away ) is not assured until an offer has been  > extended by enron . i understand that there are procedures and protocols  > that must be followed before this occurs , and i would be willing to do  > whatever is necessary to move to the next step in that process .  >  > i will be in houston on july 8 & 9 for my wife ' s grandmother ' s 80 th  > birthday . if it would be convenient , i could be in town on the preceding  > friday , or following monday for a visit and / or interview . if not , given  > the relatively close proximity between baton rouge and houston , i would  be  > happy to come at another time .  >  > thanks again ,  > shane green  >  >  >  >  >  >",0
"Subject: re : risk book translation  dear professor kaminski ,  thanks for spending your very valuable time to take trouble to arrange our  contact with the risk  staffs . i will appreciate very much .  masayuki fujita",0
"Subject: need a graphic artist ? come here .  thinking of breathing new life into your business ?  start from revamping its front - endlogo and  visualidentity .  we offer creative custom desiqn of logos ,  stationery and web - sites . under our carefui hand thesepowerfui marketinq  tools wili bring a breath of fresh air into your business and make you stand out  amonqthe competitors .  you are just a ciick  away from your future success . ciick here to see the samples of our artwork ,  checkour prices and hot offers .  _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
Subject: save your money buy getting this thing here  you have not tried cialls yet ?  than you cannot even imagine what it is like to be a real man in bed !  the thing is that a great errrectlon is provided for you exactly when you want .  ciails has a iot of advantaqes over viaqra  - the effect iasts 36 hours !  - you are ready to start within just 10 minutes !  - you can mix it with alcohoi ! we ship to any country !  get it riqht now ! . ,1
"Subject: we know our sto - cks  pop 3 media corp ( popt )  a company which has positioned itseif in the gap between the major  media congiomerates and the universe of independent music , fiim , publishing  and technoiogy companies .  current price : 0 . 025  will it continue higher ? watch this one monday as we know many of you  like momentum .  breaking news ! !  pop 3 media corp . ( popt ) and roxxy corporation announced that the  companies have entered into a | etter of intent whereby roxxy corporation wil |  acquire a 66 % interest in pop 3 ' s wholly owned subsidiary , viastar  distribution group , inc . "" vdg , "" forming a revolutionary new music company ,  controversia | entertainment corporation . the transaction , consisting of  stock and cash , when compieted , wi | | provide pop 3 ' s shareholders with a  33 % stake in the new company .  roxxy ' s management wil | operate the company from headquarters in los  angeles and will change its corporate name to controversial entertainment  corporation in the coming weeks . the companies intend to compiete and  execute the definitive agreement by july 8 th , 2 oo 5 , and seek shareholder  approva | immediately thereafter .  pop 3 ' s ceo , john d . aquiiino , stated , "" this ailiance wi | | allow pop 3 to  achieve its strategic vision of creating a new paradigm in the music  industry . one that is focused on supporting the artist and the music they  create while embracing emerging technologies and giving consumers  access to a variety of artists through a variety of media . ""  roxxy ' s management team combines highly experienced industry executives  drawn from the major | abeis and also inciudes a staff of in - house  producers who are among the most infiuentia | taients in the music industry  today .  "" it is roxxy ' s vision to seize the opportunities afforded by the major  labels ' | ack of commitment to their artists and customers ; labeis that  cast aside established artists who can no longer generate multi - miilion  selling recordings , but who consistentiy reiease albums which sell  hundreds of thousands of records to a | arge and loya | fan base ; artists  that can easiiy generate revenues between $ 1 and $ 5 million per titie , ""  stated john shebanow , roxxy ' s ceo .  "" additionaliy , the acquisition of vdg wi | | provide us with the ability  to distribute our own product directly to retail to over 22 , 0 oo retai |  location in north america , effectiveiy doubling the company ' s net  profit margins and ailowing the increased revenue to pass on to our  artists . ""  mr . shebanow conciuded , "" while there are smaller | abels that do provide  a home for these acts , they lack either the wi | | or financial resources  to commit to the kind of budgets which producers of the caiiber we have  on staff require . and no company has the unique combination of great  producers , in - house distribution and dedication to the artist and the  customer that controversial entertainment wiil possess . ""  about pop 3 media corp :  pop 3 media corp . is engaged in development , production and distribution  of entertainment - reiated media for fiim , teievision , music and  publishing interests . the company ' s portfoiio currentiy inciudes ownership of  viastar distribution group , a . v . o . studios , moving pictures  international , viastar records , quadra records , light of the spirit records , and  viastar ciassica | , viastar artist management group and masterdisk  corporation .  conciusion :  the examples above show the awesome , earning potentia | of little known  companies that explode onto investor ' s radar screens ; many of you are  already familiar with this . is popt poised and positioned to do that for  you ? then you may fee | the time has come to act . . . and please watch  this one trade monday ! go popt .  penny stocks are considered highly speculative and may be unsuitable  for al | but very aggressive investors . this profile is not in any way  affiiiated with the featured company . we were compensated 3 oo 0 doilars  to distribute this report . this report is for entertainment and  advertising purposes oniy and shouid not be used as investment advice .  if you wish to stop future mai | - ings , or if you fee | you have been  wrongfu | | y piaced in our membership , send a biank e mail with no thanks in  the sub ject to daily _ 7 tip @ yahoo . com",1
"Subject: summer internship  hi ,  i ' d like to thank you for the opportunity of letting me work here this  summer . i ' ve learned a lot in the past three months and hopefully have been  of some help around here . i was very impressed with this department , and  enron itself , and i really appreciate the chance for me to have worked in  such an environment .  so anyway , thank you and i wish you and the department well ,  brad",0
"Subject: extending eu gas guidelines to central and eastern europe - cera  insight  title : extending eu gas guidelines to central and eastern europe  url : http : / / www 20 . cera . com / eprofile ? u = 35 & m = 2184  overview : a comprehensive reform of gas legislation in central and eastern  europe is bringing the region in line with the european union  , s gas  directive . this is true both for the countries expected to enter the union by  2004  ) 05  * czech republic , estonia , hungary , poland , and slovenia - - and for  candidates whose entry is not scheduled before the end of the  decade - - bulgaria , latvia , lithuania , romania , and slovakia . in cera  , s view  current developments regarding the establishment of a legal framework for the  internal gas market in eastern and central europe look promising from an  investor  , s point of view .  the candidate countries presented a review of progress made in the  implementation of the eu gas directive during a two - day workshop held by the  european commission and the world bank in paris in november .  many of these countries have been reforming their energy industries  throughout the 1990 s as part of their transition to a market economy . the  results have been mixed , particularly in the utility industries . the 1998 gas  directive ( adopted in august 2000 ) now offers a compelling incentive for eu  candidate countries to transform their gas industries , while providing a road  map to guide them .  the critical points relevant to harmonization between the european union and  candidate countries include the following :  * legal framework and regulation . the legal framework is the cornerstone of  enlargement and the yardstick of harmonization in europe . as a result , in all  candidate countries in 1999  ) 2000 energy laws were either updated or newly  established along the principles spelled out in the gas directive . regulatory  bodies have been created by law and are operating in every country , although  issues of staffing , financial autonomy , and independence from political  influence are not uniformly resolved .  * third - party access ( tpa ) and long - term take - or - pay contracts . all candidate  countries agree that tpa is a key to market competition . therefore , all have  adopted it or intend to do so in their new legislation . although the  commission favors regulated tpa , the specific approaches to tpa enforcement  in the candidate countries remain unclear in some cases . in particular , the  implementation of tpa will have to address the issue of long - term take - or - pay  contracts with russia that were signed by all major domestic gas companies  and somewhat preempt competition . russian gas is for the most part sold to  single , traditional state - owned operators that dominate their internal  markets . a balance will need to be struck between these incumbent dominant  players and the competitive environment . this is made more complicated by  their ownership of large volumes of russian gas supplied in kind in exchange  for transit rights to west european customers . article 25 of the directive  provides for !  a derogation to companies experiencing difficulties stemming from take - or - pay  obligations . this derogation would apply to the companies of candidate  countries with historical and commercial links with the russian gas industry .  furthermore , article 26 allows derogations to those member states with only  one major gas supplier , to those with an  +  + emerging gas market  status ,  ,  , or to those without a direct gas connection to the grid of another  member state . most of the candidate countries would in principle be able to  call on one or more of these grounds for derogation when they join the  european union .  * price cross - subsidies . residential gas tariffs are artificially low and are  financed partially through higher rates applied to industrial consumers . in  various countries , tariff increases and the phasing out of subsidies have  been scheduled , but such decisions remain politically sensitive to enforce .  this has recently been emphasized by high gas prices owing to the linkage of  imported gas to oil prices . all candidate countries have set legal frameworks  that include the phasing out of cross - subsidies as part of sector reform , but  the actual implementation will remain politically difficult . as table 1  indicates , price rebalancing is already under way in most countries expected  to enter the european union by mid - decade , but the legal framework itself  cannot guarantee the pace of reform . the same goes for candidate countries  that have only recently introduced eu - complying energy laws and whose entry  to the european union is likely to happen in a longer time frame .  * unbundling . most countries understand that the unbundling of transmission  companies from their supply businesses is the second critical element of  liberalization . to date , unbundling the accounts of these two businesses is  all that has been adopted by the member states or in the candidate countries .  in the future , the commission is likely to press all eu countries for legal  separation (  & structural unbundling  8 ) of the businesses , and candidate  countries will have to pursue their reform of the gas sector accordingly .  table 1 gives an overview of the state of play in candidate countries . as the  table shows , the countries belonging to the second group have only very  recently undertaken the reform of the gas sector in accordance with the  directive , whereas change had been introduced earlier in the countries  scheduled for the first wave .  * * end * *  follow above url for full report .  come shoot the rapids with us at ceraweek 2001 , "" shooting the rapids :  strategies and risks for the energy future "" in houston , february 12 - 16 ,  2001 ! for more information and to register , please visit  http : / / www 20 . cera . com / ceraweek /  e - mail category : insight  cera knowledge area ( s ) : european gas ,  to make changes to your cera . com account go to :  forgot your username and password ? go to :  http : / / www 20 . cera . com / client / forgot  this electronic message and attachments , if any , contain information  from cambridge energy research associates , inc . ( cera ) which is  confidential and may be privileged . unauthorized disclosure , copying ,  distribution or use of the contents of this message or any attachments ,  in whole or in part , is strictly prohibited .  terms of use : http : / / www 20 . cera . com / tos  questions / comments : webmaster @ cera . com  copyright 2000 . cambridge energy research associates",0
"Subject: custom design work  corporate image can say a lot of things about your  company . contemporary rhythm of life is too dynamic . sometimes it takes oniy  several seconds for  your company to be remembered or to be lost among competitors .  get your logo , business stationery or website done  riqht now !  fast turnaround : you will see severai iogo variants  in three business days .  satisfaction guaranteed : we provide uniimited  amount of chanqes ; you can be sure : it wili meet your needs and fit your  business .  fiexible discounts : logo improvement , additional  formats , bulk orders , special packages .  creative design for  competitive price : have a look at it right now !",1
"Subject: free ltci policy comparison software  long term care insurance worksite marketing system  take advantage of the most current information available concerning  the group ltci market . developed after months of exhaustive research  and agent interviews , the worksite marketing system is the resource  for successful group enrollment .  included with your order :  agent manual - all the how - to info including an implementation schedule  benefit manager flip chart  presentation / sales script which promotes long term care insurance as productivity  insurance  benefit manager sales brochures  benefit manager direct mail letters  employer announcement letter  seven ( 7 ) newsletter / e - mail articles to promote employee education prior to meetings  50 each of five ( 5 ) payroll stuffers  50 each of three ( 3 ) employee seminar posters  employee education presentation on cd - rom  150 employee education brochures which promote long term care insurance as  lifestyle insurance  the secret of a successful group enrollment instructional audiotape  a handsome gold embossed binder with storage pockets  this comprehensive ltci policy review compares over 40 major companies in 17 benefit  and ratings / asset categories and includes a premium comparison for  a 60 year old couple .  over 210 policies are covered in this semi - annual publication . this is the oldest  ltc policy comparison in the nation and is a valuable tool for any  agent selling ltc insurance today .  ( older generation policies are kept after new policies are introduced because agents  encounter the older policies in the field . )  the cd - rom version allows you to compare up to three companies at a time in any of  the 17 categories . you ' ll also receive a spreadsheet version to  take with you all the time .  we don ' t want anybody to receive our mailings who does not wish to receive  them . this is professional communication sent to insurance  professionals . to be removed from this mailing list , do not reply  to this message . instead , go here :  http : / / www . insurancemail . net  legal notice ",1
"Subject: you don _ t know how to get into search engine results ?  submitting your website in search engines may increase  your online sales dramatically .  if you invested time and money into your website , you  simply must submit your website  online otherwise it wiii be invisibie virtuaily , which means efforts spent in vain .  lf you want  peopie to know about your website and boost your revenues , the oniy way to do  that is to  make your site visible in places  where peopie search for information , i . e .  submit your  website in muitipie search enqines .  submit your website oniine  and watch visitors stream to your e - business .  best reqards ,  tiffinyfletcher _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",1
"Subject: 1000 full color brochures 335  the tsa design products & ideas expo show is just around the corner and if you are going to be an exhibitor you will need something to hand out to your prospective customers . wiley printing wants to help you do that by offering great prices on quality print collateral . here are a few examples :  1 , 000 business cards for $ 55 - full color , uv coated with 14 pt . paper stock  1 , 000 postcards for $ 150 - full color , uv coated with 14 pt . paper stock  1 , 000 brochures for $ 335 - full color , two sided 100 # gloss text  if you are interested in any of these offers or if you are looking for something a little different please contact us through one of the methods below .  wiley print  4650 cole ave # 105  dallas , tx 75205  214 . 443 . 0908 phone  214 . 443 . 0308 fax  info @ wileyprint . com  note : this is the first and last time wiley print will ever send you an email . however , if you would like to opt out please reply to this email with remove me in the subject line .",1
"Subject: chheep medz  how to save o vacationist n your medlcations over 70 % .  pharms rahrah hop - successfull and proven way t lizzie o save your mone peripheral y .  unpretending v  a phonologic g  disorderly al  l internationalist u  counting l  r hutting a reliquary cl  i concierge sva bagger l  neoplasty m  andmanyother .  best prlces toddle .  worldwide shlpp vulcanite lng .  easy order teethe form .  t nominal otal confidentiaiity .  250 , 000 satisfied customer superette s .  order toda zygoma y and save !",1
"Subject: rice course  vince  i am an adjunct professor at rice , working with wil uecker in executive  education . with your concurence , i would like to sit in your energy  derivatives course . i understand from wil that there are 38 students  registered for the course . if you consent , would you let me know what  material i need .  thank you ,  dennis w . loughridge  713 - 348 - 2812",0
Subject: vacation carry - over report  the vacation carry - over report is due to payroll by the end of this week .  below are the days that the system shows for your carry over . please let  me know if this is correct as soon as possible .  vince kaminski 40 . 00 hours  stephen bennett 30 . 00 hours  anita dupont 14 . 00 hours  seksan kiatsupaibul 20 . 00 hours  sandeep kohli 40 . 00 hours  kate lucas 40 . 00 hours  youyi feng 36 . 00 hours  shane green 40 . 00 hours  jose marquez 40 . 00 hours  kevin moore 13 . 00 hours  mike roberts 40 . 00 hours  sam smith 10 . 50 hours  hector campos 40 . 00 hours  rabi de 10 . 00 hours  shalesh ganjoo 40 . 00 hours  paulo issler 40 . 00 hours  martin lin 40 . 00 hours  zimin lu 40 . 00 hours  kenneth parkhill 10 . 00 hours  roman zadorozhny 40 . 00 hours  joe hrgovcic 40 . 00 hours  nelson neale 10 . 00 hours  vasant shanbhogue 28 . 00 hours  lance cunningham - 4 . 00 hours  tom halliburton 14 . 00 hours  alex huang 40 . 00 hours  praveen mellacheruvu 14 . 00 hours  jason sokolov 8 . 32 hours  tanya tamarchenko 40 . 00 hours  sevil yaman 13 . 32 hours  thanks !  shirley,0
"Subject: get the best price on your next car !  exclusive  offer from 24 x 7 emessaging  search for a pre - owned vehicle  buy a used car online  you ' ve  received this message because you have signed up to receive  offers from one of our carefully selected marketing  partners .  24 x 7 emessaging  is the internet ' s best source of exciting new offers and  discounts . if you no longer wish to receive these offers ,  please follow the unsubscribe instructions at the bottom .  to  unsubscribe from our mailing list , please  click  here ",1
"Subject: re : joint probabilities  michael  a table ( table 2 ) has been added with probabilities for rab > x , fx > y . at  the current currency level , approx 1 . 5 , all the numbers are multiplied by 1 / 2  because the currency is equally likely to rise or fall . this may give a  pessimetic view of achieving a given stock price .  let me know when you want to get togetrher .  bob",0
Subject: we will guide you thru all of the answers to your questions about laser vision correction .  there ' s a good chance you could throw your glasses and contacts away . information for you now .  flhdzgxo,1
"Subject: delivery notification : delivery has failed  this report relates to a message you sent with the following header fields :  return - path :  received : from ims - ms - daemon . mailo 2 . direcway . com by mailo 2 . direcway . com  ( iplanet messaging server 5 . 2 hotfix 1 . 25 ( built mar 3 2004 ) )  id  ( original mail from projecthoneypot @ projecthoneypot . org ) ; fri ,  24 jun 2005 11 : 42 : 25 - 0400 ( edt )  received : from a 34 - mtao 3 . direcway . com ( a 34 - mtao 3 [ 66 . 82 . 4 . 104 ] )  by mailo 2 . direcway . com  ( iplanet messaging server 5 . 2 hotfix 1 . 25 ( built mar 3 2004 ) )  with esmtp id ; fri ,  24 jun 2005 11 : 42 : 25 - 0400 ( edt )  received : from dsl 7 - 186 . rb . comporium . net  ( dsl 7 - 186 . rb . comporium . net [ 199 . 222 . 173 . 186 ] ) by a 34 - mtao 3 . direcway . com  ( iplanet messaging server 5 . 2 hotfix 1 . 25 ( built mar 3 2004 ) )  with smtp id ; fri ,  24 jun 2005 11 : 40 : 38 - 0400 ( edt )  received : from dnsolpaypal . com ( 173 . 169 . 34 . 152 ) by jem 36 - dhy 9 . paypal . com with  microsoft smtpsvc ( 5 . 0 . 2195 . 6824 ) ; fri , 24 jun 2005 11 : 37 : 57 - 0500  received : from paypal . com ( 127 . 0 . 0 . 1 ) by dns paypal . com ( smtpd 32 - 7 . 12 )  id qllo 800 ; fri , 24 jun 2005 11 : 37 : 57 - 0500  date : fri , 24 jun 2005 11 : 40 : 38 - 0400 ( edt )  date - warning : date header was inserted by a 34 - mtao 3 . direcway . com  from : daniel suon  subject : fast debt relief ! ! ! = ? unknown ? q ? = b 95259 - plrk ? =  to : stephen @ direcpc . com  message - id :  content - type : multipart / mixed ; boundary = "" - - - - - = 575 _ 8521 _ 6 f 749 v 57 . 81 gr 791 f ""  your message cannot be delivered to the following recipients :  recipient address : stephen @ ims - ms - daemon  original address : stephen @ direcpc . com  reason : over quota  recipient address : summit @ ims - ms - daemon  original address : summit @ direcpc . com  reason : over quota",1
Subject: secretly record all internet activity on any computer . . . bfl  find out who they are chatting / e - mailing with all those hours !  is your spouse cheating online ?  are your kids talking to dangerous people on instant messenger ?  find out now ! - with big brother instant software download .  click on this link now to see actual screenshots and to order !  to be excluded from future contacts please visit :  http : / / 213 . 139 . 76 . 69 / php / remove . php  blee,1
"Subject: re :  thanks vince .  dinner on sunday ok all round . do you want anjam along too ? i can ' t really  ask him , given our current relationship .  one other thing , have you had thoughts on reporting lines , who signs  expenses , etc . etc . , or are these issues to be resolved when you come over ?  cheers ,  steve  vince j kaminski  09 / 20 / 2000 04 : 14 pm  to : steven leppard / lon / ect @ ect  cc :  subject :  steve ,  steve , this is the spreadsheet .  also , please , let shirley know if the dinner on sun is ok .  vince",0
"Subject: wanna be more man ? check this dude  penis enhancement patch , doctor approved and recommended .  http : / / www . siratu . com / ss /  come not within the measure of my wrath .  the enthusiasm of a woman ' s love is even beyond the biographer ' s .  silence is the most perfect expression of scorn .  distrust and caution are the parents of security .  it ' s only after we ' ve lost everything that we ' re free to do anything .",1
"Subject: http : / / ira . abramov . org  hello ,  i have visited ira . abramov . org and noticed that your website is not listed on some search engines . i am sure that through our service the number of people who visit your website will definitely increase . seekercenter is a unique technology that instantly submits your website to over 500 , 000 search engines and directories - - a really low - cost and effective way to advertise your site . for more details please go to seekercenter . net .  give your website maximum exposure today !  looking forward to hearing from you .  best regards ,  vanessa lintner  sales marketing  www . seekercenter . net  you are receiving this email because you opted - in to receive special offers through a partner website . if you feel that you received this email in error or do not wish to receive additional special offers , please enter your email address here and click the button of remove me : ",1
"Subject: buyer beware - penis patches !  penis enhancement patch , doctor approved and recommended .  http : / / www . gretan . com / ss /  the time you enjoy wasting is not wasted time .  science comits suicide when it adopts a creed .  constantly talking isn ' t necessarily communicating .  the body says what words cannot .  perpetual optimism is a force multiplier .",1
